id_prueba,timestamp,modo,tipo de evento,escenario,distancia_m,iluminacion,objeto_verdad,objeto_predicho,confianza,t_total_ms,acierto,notas
1724,2025-12-28T16:54:55.026772,MOBILE,"running tesseract (psm=11,oem=1)",3,,LED,,,,00:00:00.032,,
1725,2025-12-28T16:54:55.238815,MOBILE,finished,3,,LED,,no text found,,00:00:00.212,,
1726,2025-12-28T16:54:55.249410,MOBILE,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1766958894990.png,3,,LED,,,,00:00:00.010,,
1727,2025-12-28T16:54:55.253239,MOBILE,converting output to speech,3,,LED,,"""No se detectó texto""",,00:00:00.003,,
1728,2025-12-28T16:54:55.264580,MOBILE,converted output to speech,3,,LED,,,,00:00:00.011,,
1729,2025-12-28T16:54:56.111108,MOBILE,capture,3,,LED,,starting,,00:00:00.846,,
1730,2025-12-28T16:54:56.764286,MOBILE,capture,3,,LED,,finished (24306 bytes),,00:00:00.653,,
1731,2025-12-28T16:54:56.769001,MOBILE,recognizeText,3,,LED,,starting,,00:00:00.004,,
1732,2025-12-28T16:54:56.772037,MOBILE,processing image,3,,LED,,24306 bytes,,00:00:00.003,,
1733,2025-12-28T16:54:56.885269,MOBILE,original size: 1024x768,3,,LED,,,,00:00:00.113,,
1734,2025-12-28T16:54:56.915729,MOBILE,upscaled to: 1024x768,3,,LED,,,,00:00:00.030,,
1735,2025-12-28T16:54:57.094363,MOBILE,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1766958897084.png,3,,LED,,,,00:00:00.178,,
1736,2025-12-28T16:54:57.097244,MOBILE,"running tesseract (psm=11,oem=1)",3,,LED,,,,00:00:00.002,,
1737,2025-12-28T16:54:58.350368,MOBILE,finished,3,,LED,,"result: ""a= 1",,00:00:01.253,,
1738,2025-12-28T16:54:58.355725,MOBILE,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1766958897084.png,3,,LED,,,,,,
1739,2025-12-28T16:54:58.362392,MOBILE,converting output to speech,3,,LED,,"""a= 1",,00:00:00.006,,
1740,2025-12-28T16:54:58.367099,MOBILE,converted output to speech,3,,LED,,,,,,
1741,2025-12-28T17:59:19.921990,MOBILE,testConnection,3,,LED,,starting,,01:04:21.554,,
1742,2025-12-28T17:59:21.107845,MOBILE,testConnection,3,,LED,,starting,,00:00:01.185,,
1743,2025-12-28T17:59:21.646512,MOBILE,testConnection,3,,LED,,finished status=200,,00:00:00.538,,
1744,2025-12-28T17:59:23.294350,MOBILE,testConnection,3,,LED,,finished status=200,,00:00:01.647,,
1745,2025-12-28T17:59:52.124397,MOBILE,capture,3,,LED,,starting,,,,
1746,2025-12-28T17:59:53.979380,MOBILE,capture,3,,LED,,finished (20998 bytes),,00:00:01.854,,
1747,2025-12-28T17:59:54.580187,MOBILE,268324,3,,LED,,,,00:00:00.600,,
1748,2025-12-28T18:00:08.307595,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1749,2025-12-28T18:00:08.342917,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.035,,
1750,2025-12-28T18:00:08.360761,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.017,,
1751,2025-12-28T18:00:08.427740,MOBILE,converted output to speech,3,,LED,,,,00:00:00.066,,
1752,2025-12-28T18:00:22.691325,MOBILE,capture,3,,LED,,starting,,00:00:14.263,,
1753,2025-12-28T18:00:23.091524,MOBILE,capture,3,,LED,,finished (20163 bytes),,00:00:00.400,,
1754,2025-12-28T18:00:23.607626,MOBILE,268324,3,,LED,,,,00:00:00.516,,
1755,2025-12-28T18:00:36.166227,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1756,2025-12-28T18:00:36.192307,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.026,,
1757,2025-12-28T18:00:36.204142,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.011,,
1758,2025-12-28T18:00:36.220493,MOBILE,converted output to speech,3,,LED,,,,00:00:00.016,,
1759,2025-12-28T18:00:42.231405,MOBILE,capture,3,,LED,,starting,,00:00:06.010,,
1760,2025-12-28T18:00:42.725092,MOBILE,capture,3,,LED,,finished (20040 bytes),,00:00:00.493,,
1761,2025-12-28T18:00:43.132325,MOBILE,268324,3,,LED,,,,00:00:00.407,,
1762,2025-12-28T18:00:55.360867,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1763,2025-12-28T18:00:55.377033,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.016,,
1764,2025-12-28T18:00:55.384679,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.007,,
1765,2025-12-28T18:00:55.391085,MOBILE,converted output to speech,3,,LED,,,,00:00:00.006,,
1766,2025-12-28T18:01:17.581500,MOBILE,capture,3,,LED,,starting,,00:00:22.190,,
1767,2025-12-28T18:01:21.916456,MOBILE,capture,3,,LED,,finished (25401 bytes),,00:00:04.334,,
1768,2025-12-28T18:01:22.321202,MOBILE,268324,3,,LED,,,,00:00:00.404,,
1769,2025-12-28T18:01:34.461801,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1770,2025-12-28T18:01:34.629075,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.167,,
1771,2025-12-28T18:01:34.651950,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.022,,
1772,2025-12-28T18:01:34.683025,MOBILE,converted output to speech,3,,LED,,,,00:00:00.031,,
1773,2025-12-28T20:42:12.639897,MOBILE,testConnection,3,,LED,,starting,,02:40:37.956,,
1774,2025-12-28T20:42:14.622471,MOBILE,testConnection,3,,LED,,finished status=200,,00:00:01.982,,
1775,2025-12-28T20:42:15.079393,MOBILE,initialize,3,,LED,,starting,,00:00:00.456,,
1776,2025-12-28T20:42:15.644704,MOBILE,initialize,3,,LED,,finished,,00:00:00.565,,
1777,2025-12-28T20:42:19.715771,MOBILE,initialize,3,,LED,,starting,,00:00:04.071,,
1778,2025-12-28T20:42:20.085484,MOBILE,initialize,3,,LED,,finished,,00:00:00.369,,
1779,2025-12-28T20:42:54.458061,MOBILE,capture,3,,LED,,starting,,00:00:34.372,,
1780,2025-12-28T20:42:57.882802,MOBILE,capture,3,,LED,,finished (24969 bytes),,00:00:03.424,,
1781,2025-12-28T20:42:57.912399,MOBILE,detectScene,3,,LED,,starting,,00:00:00.029,,
1782,2025-12-28T20:42:58.225457,MOBILE,preprocessing,3,,LED,,resizing to 520,,00:00:00.313,,
1783,2025-12-28T20:42:58.724830,MOBILE,running inference,3,,LED,,,,00:00:00.499,,
1784,2025-12-28T20:43:05.237652,MOBILE,finished inference,3,,LED,,,,00:00:06.512,,
1785,2025-12-28T20:43:05.326620,MOBILE,ALL PREDICTIONS START,3,,LED,,,,00:00:00.088,,
1786,2025-12-28T20:43:05.340430,MOBILE,PREDICTION,3,,LED,,Class: chair (ID: 9) | Confidence: 2.20% | Pixels: 5958/270400,,00:00:00.013,,
1787,2025-12-28T20:43:05.342877,MOBILE,PREDICTION,3,,LED,,Class: tv_monitor (ID: 20) | Confidence: 2.10% | Pixels: 5680/270400,,00:00:00.002,,
1788,2025-12-28T20:43:05.376434,MOBILE,ALL PREDICTIONS END,3,,LED,,,,00:00:00.033,,
1789,2025-12-28T20:43:05.380384,MOBILE,DOMINANT CLASS,3,,LED,,"chair (ID: 9, 2.2%)",,00:00:00.003,,
1790,2025-12-28T20:43:05.391543,MOBILE,result,3,,LED,,chair,0.022,00:00:00.011,,
1791,2025-12-28T20:43:05.406394,MOBILE,naturalDescription,3,,LED,,No puedo identificar nada en concreto.,,00:00:00.014,,
1792,2025-12-28T20:43:05.423216,MOBILE,converting output to speech,3,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.016,,
1793,2025-12-28T20:43:05.467314,MOBILE,converted output to speech,3,,LED,,,,00:00:00.044,,
1794,2025-12-28T20:43:13.891329,MOBILE,capture,3,,LED,,starting,,,,
1795,2025-12-28T20:43:14.570838,MOBILE,capture,3,,LED,,finished (26062 bytes),,00:00:00.679,,
1796,2025-12-28T20:43:15.022654,MOBILE,268324,3,,LED,,,,00:00:00.451,,
1797,2025-12-28T20:43:30.941451,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1798,2025-12-28T20:43:30.960983,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.019,,
1799,2025-12-28T20:43:30.965736,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.004,,
1800,2025-12-28T20:43:30.973590,MOBILE,converted output to speech,3,,LED,,,,00:00:00.007,,
1801,2025-12-28T20:43:40.221768,MOBILE,capture,3,,LED,,starting,,00:00:09.248,,
1802,2025-12-28T20:43:40.680263,MOBILE,capture,3,,LED,,finished (26366 bytes),,00:00:00.458,,
1803,2025-12-28T20:43:41.076643,MOBILE,268324,3,,LED,,,,00:00:00.396,,
1804,2025-12-28T20:43:54.113145,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1805,2025-12-28T20:43:54.184400,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.071,,
1806,2025-12-28T20:43:54.194663,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.010,,
1807,2025-12-28T20:43:54.200379,MOBILE,converted output to speech,3,,LED,,,,00:00:00.005,,
1808,2025-12-28T20:43:58.352883,MOBILE,capture,3,,LED,,starting,,00:00:04.152,,
1809,2025-12-28T20:43:58.815796,MOBILE,capture,3,,LED,,finished (26326 bytes),,00:00:00.462,,
1810,2025-12-28T20:43:59.206060,MOBILE,268324,3,,LED,,,,00:00:00.390,,
1811,2025-12-28T20:44:11.957573,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1812,2025-12-28T20:44:11.996224,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.038,,
1813,2025-12-28T20:44:12.003554,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.007,,
1814,2025-12-28T20:44:12.016441,MOBILE,converted output to speech,3,,LED,,,,00:00:00.012,,
1815,2025-12-28T20:45:24.342939,MOBILE,testConnection,3,,LED,,starting,,00:01:12.326,,
1816,2025-12-28T20:45:26.268022,MOBILE,testConnection,3,,LED,,finished status=200,,00:00:01.925,,
1817,2025-12-28T20:45:28.670175,MOBILE,capture,3,,LED,,starting,,,,
1818,2025-12-28T20:45:29.312558,MOBILE,capture,3,,LED,,finished (16218 bytes),,00:00:00.642,,
1819,2025-12-28T20:45:29.782065,MOBILE,268324,3,,LED,,,,00:00:00.469,,
1820,2025-12-28T20:45:42.416344,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1821,2025-12-28T20:45:42.420059,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.003,,
1822,2025-12-28T20:45:42.425661,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.005,,
1823,2025-12-28T20:45:42.433540,MOBILE,converted output to speech,3,,LED,,,,00:00:00.007,,
1824,2025-12-28T20:45:44.716350,MOBILE,capture,3,,LED,,starting,,00:00:02.282,,
1825,2025-12-28T20:45:44.904038,MOBILE,capture,3,,LED,,finished (17699 bytes),,00:00:00.187,,
1826,2025-12-28T20:45:45.400002,MOBILE,268324,3,,LED,,,,00:00:00.495,,
1827,2025-12-28T20:45:57.055107,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1828,2025-12-28T20:45:57.061548,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.006,,
1829,2025-12-28T20:45:57.065422,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.003,,
1830,2025-12-28T20:45:57.079730,MOBILE,converted output to speech,3,,LED,,,,00:00:00.014,,
1831,2025-12-28T20:45:58.553687,MOBILE,capture,3,,LED,,starting,,00:00:01.473,,
1832,2025-12-28T20:45:58.999549,MOBILE,capture,3,,LED,,finished (26643 bytes),,00:00:00.445,,
1833,2025-12-28T20:45:59.327374,MOBILE,268324,3,,LED,,,,00:00:00.327,,
1834,2025-12-28T20:46:11.414797,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1835,2025-12-28T20:46:11.480392,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.065,,
1836,2025-12-28T20:46:11.491480,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.011,,
1837,2025-12-28T20:46:11.514515,MOBILE,converted output to speech,3,,LED,,,,00:00:00.023,,
1838,2025-12-28T20:46:13.390983,MOBILE,capture,3,,LED,,starting,,00:00:01.876,,
1839,2025-12-28T20:46:13.593017,MOBILE,capture,3,,LED,,finished (27930 bytes),,00:00:00.202,,
1840,2025-12-28T20:46:13.928910,MOBILE,268324,3,,LED,,,,00:00:00.335,,
1841,2025-12-28T20:46:25.986548,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1842,2025-12-28T20:46:25.990327,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.003,,
1843,2025-12-28T20:46:25.995531,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.005,,
1844,2025-12-28T20:46:26.009804,MOBILE,converted output to speech,3,,LED,,,,00:00:00.014,,
1845,2025-12-28T20:46:29.951692,MOBILE,capture,3,,LED,,starting,,00:00:03.941,,
1846,2025-12-28T20:46:30.187584,MOBILE,capture,3,,LED,,finished (27332 bytes),,00:00:00.235,,
1847,2025-12-28T20:46:30.573864,MOBILE,268324,3,,LED,,,,00:00:00.386,,
1848,2025-12-28T20:46:42.663049,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1849,2025-12-28T20:46:42.701526,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.038,,
1850,2025-12-28T20:46:42.708740,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.007,,
1851,2025-12-28T20:46:42.719804,MOBILE,converted output to speech,3,,LED,,,,00:00:00.011,,
1852,2025-12-28T20:46:45.377061,MOBILE,capture,3,,LED,,starting,,00:00:02.657,,
1853,2025-12-28T20:46:45.781969,MOBILE,capture,3,,LED,,finished (29188 bytes),,00:00:00.404,,
1854,2025-12-28T20:46:46.145796,MOBILE,268324,3,,LED,,,,00:00:00.363,,
1855,2025-12-28T20:46:58.133528,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1856,2025-12-28T20:46:58.136603,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.003,,
1857,2025-12-28T20:46:58.140688,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.004,,
1858,2025-12-28T20:46:58.147036,MOBILE,converted output to speech,3,,LED,,,,00:00:00.006,,
1859,2025-12-28T20:47:01.074383,MOBILE,capture,3,,LED,,starting,,00:00:02.927,,
1860,2025-12-28T20:47:01.408205,MOBILE,capture,3,,LED,,finished (24887 bytes),,00:00:00.333,,
1861,2025-12-28T20:47:01.768890,MOBILE,268324,3,,LED,,,,00:00:00.360,,
1862,2025-12-28T20:47:14.003446,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1863,2025-12-28T20:47:14.018634,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.015,,
1864,2025-12-28T20:47:14.035663,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.017,,
1865,2025-12-28T20:47:14.047478,MOBILE,converted output to speech,3,,LED,,,,00:00:00.011,,
1866,2025-12-28T20:47:36.276181,MOBILE,capture,3,,LED,,starting,,00:00:22.228,,
1867,2025-12-28T20:47:36.537428,MOBILE,capture,3,,LED,,finished (24821 bytes),,00:00:00.261,,
1868,2025-12-28T20:47:36.904519,MOBILE,268324,3,,LED,,,,00:00:00.367,,
1869,2025-12-28T20:47:53.195903,MOBILE,capture,3,,LED,,starting,,,,
1870,2025-12-28T20:47:53.625758,MOBILE,capture,3,,LED,,finished (23822 bytes),,00:00:00.429,,
1871,2025-12-28T20:47:53.960628,MOBILE,268324,3,,LED,,,,00:00:00.334,,
1872,2025-12-28T20:48:06.244178,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1873,2025-12-28T20:48:06.262033,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.017,,
1874,2025-12-28T20:48:06.315857,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.053,,
1875,2025-12-28T20:48:06.359887,MOBILE,converted output to speech,3,,LED,,,,00:00:00.044,,
1876,2025-12-28T20:48:08.152587,MOBILE,capture,3,,LED,,starting,,00:00:01.792,,
1877,2025-12-28T20:48:08.759940,MOBILE,capture,3,,LED,,finished (24130 bytes),,00:00:00.607,,
1878,2025-12-28T20:48:09.094360,MOBILE,268324,3,,LED,,,,00:00:00.334,,
1879,2025-12-28T20:48:21.257217,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1880,2025-12-28T20:48:21.299830,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.042,,
1881,2025-12-28T20:48:21.308864,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.009,,
1882,2025-12-28T20:48:21.317418,MOBILE,converted output to speech,3,,LED,,,,00:00:00.008,,
1883,2025-12-28T20:48:22.843585,MOBILE,capture,3,,LED,,starting,,00:00:01.526,,
1884,2025-12-28T20:48:23.345585,MOBILE,capture,3,,LED,,finished (25077 bytes),,00:00:00.502,,
1885,2025-12-28T20:48:23.714823,MOBILE,268324,3,,LED,,,,00:00:00.369,,
1886,2025-12-28T20:48:36.009229,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1887,2025-12-28T20:48:36.024806,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.015,,
1888,2025-12-28T20:48:36.028474,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.003,,
1889,2025-12-28T20:48:36.060497,MOBILE,converted output to speech,3,,LED,,,,00:00:00.032,,
1890,2025-12-28T20:48:40.332269,MOBILE,capture,3,,LED,,starting,,00:00:04.271,,
1891,2025-12-28T20:48:40.428999,MOBILE,capture,3,,LED,,finished (24782 bytes),,00:00:00.096,,
1892,2025-12-28T20:48:40.744840,MOBILE,268324,3,,LED,,,,00:00:00.315,,
1893,2025-12-28T20:48:52.817065,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1894,2025-12-28T20:48:52.819535,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.002,,
1895,2025-12-28T20:48:52.823396,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.003,,
1896,2025-12-28T20:48:52.832554,MOBILE,converted output to speech,3,,LED,,,,00:00:00.009,,
1897,2025-12-28T20:49:15.452816,MOBILE,capture,3,,LED,,starting,,00:00:22.620,,
1898,2025-12-28T20:49:15.556508,MOBILE,capture,3,,LED,,finished (27182 bytes),,00:00:00.103,,
1899,2025-12-28T20:49:15.927390,MOBILE,268324,3,,LED,,,,00:00:00.370,,
1900,2025-12-28T20:49:28.129026,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1901,2025-12-28T20:49:28.138331,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.009,,
1902,2025-12-28T20:49:28.146152,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.007,,
1903,2025-12-28T20:49:28.160388,MOBILE,converted output to speech,3,,LED,,,,00:00:00.014,,
1904,2025-12-28T20:49:29.795946,MOBILE,capture,3,,LED,,starting,,00:00:01.635,,
1905,2025-12-28T20:49:30.139996,MOBILE,capture,3,,LED,,finished (26317 bytes),,00:00:00.344,,
1906,2025-12-28T20:49:30.490869,MOBILE,268324,3,,LED,,,,00:00:00.350,,
1907,2025-12-28T20:49:42.504863,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1908,2025-12-28T20:49:42.520190,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.015,,
1909,2025-12-28T20:49:42.530236,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.010,,
1910,2025-12-28T20:49:42.538885,MOBILE,converted output to speech,3,,LED,,,,00:00:00.008,,
1911,2025-12-28T20:50:12.339489,MOBILE,capture,3,,LED,,starting,,00:00:29.800,,
1912,2025-12-28T20:50:14.708617,MOBILE,capture,3,,LED,,finished (26829 bytes),,00:00:02.369,,
1913,2025-12-28T20:50:15.091865,MOBILE,268324,3,,LED,,,,00:00:00.383,,
1914,2025-12-28T20:50:27.260891,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1915,2025-12-28T20:50:27.347535,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.086,,
1916,2025-12-28T20:50:27.360346,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.012,,
1917,2025-12-28T20:50:27.401353,MOBILE,converted output to speech,3,,LED,,,,00:00:00.041,,
1918,2025-12-28T20:51:20.090253,MOBILE,capture,3,,LED,,starting,,00:00:52.688,,
1919,2025-12-28T20:51:21.607799,MOBILE,capture,3,,LED,,finished (26799 bytes),,00:00:01.517,,
1920,2025-12-28T20:51:21.965778,MOBILE,268324,3,,LED,,,,00:00:00.357,,
1921,2025-12-28T20:51:33.967984,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1922,2025-12-28T20:51:33.982292,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.014,,
1923,2025-12-28T20:51:33.985915,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.003,,
1924,2025-12-28T20:51:33.994187,MOBILE,converted output to speech,3,,LED,,,,00:00:00.008,,
1925,2025-12-28T20:55:31.588037,MOBILE,testConnection,3,,LED,,starting,,00:03:57.593,,
1926,2025-12-28T20:55:34.535816,MOBILE,testConnection,3,,LED,,finished status=200,,00:00:02.947,,
1927,2025-12-28T20:55:36.713842,MOBILE,capture,3,,LED,,starting,,,,
1928,2025-12-28T20:55:36.991624,MOBILE,capture,3,,LED,,finished (16158 bytes),,00:00:00.277,,
1929,2025-12-28T20:55:37.688881,MOBILE,268324,3,,LED,,,,00:00:00.697,,
1930,2025-12-28T20:55:51.687942,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1931,2025-12-28T20:55:51.886837,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.198,,
1932,2025-12-28T20:55:51.899369,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.012,,
1933,2025-12-28T20:55:52.354966,MOBILE,converted output to speech,3,,LED,,,,00:00:00.455,,
1934,2025-12-28T20:55:54.945214,MOBILE,capture,3,,LED,,starting,,00:00:02.590,,
1935,2025-12-28T20:55:55.101821,MOBILE,capture,3,,LED,,finished (16861 bytes),,00:00:00.156,,
1936,2025-12-28T20:55:55.702987,MOBILE,268324,3,,LED,,,,00:00:00.601,,
1937,2025-12-28T20:56:08.027699,MOBILE,minValue=4.313338756561279 globalMin=3.048585891723633 globalMax=4.816867351531982,3,,LED,,,,00:00:12.324,,
1938,2025-12-28T20:56:08.052389,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1939,2025-12-28T20:56:08.060326,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.007,,
1940,2025-12-28T20:56:08.065238,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.004,,
1941,2025-12-28T20:56:08.072587,MOBILE,converted output to speech,3,,LED,,,,00:00:00.007,,
1942,2025-12-28T20:56:09.333909,MOBILE,capture,3,,LED,,starting,,00:00:01.261,,
1943,2025-12-28T20:56:09.682420,MOBILE,capture,3,,LED,,finished (23256 bytes),,00:00:00.348,,
1944,2025-12-28T20:56:10.084029,MOBILE,268324,3,,LED,,,,00:00:00.401,,
1945,2025-12-28T20:56:22.296281,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1946,2025-12-28T20:56:22.391513,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.095,,
1947,2025-12-28T20:56:22.395900,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.004,,
1948,2025-12-28T20:56:22.401967,MOBILE,converted output to speech,3,,LED,,,,00:00:00.006,,
1949,2025-12-28T20:56:26.850644,MOBILE,capture,3,,LED,,starting,,00:00:04.448,,
1950,2025-12-28T20:56:27.335065,MOBILE,capture,3,,LED,,finished (19930 bytes),,00:00:00.484,,
1951,2025-12-28T20:56:27.709020,MOBILE,268324,3,,LED,,,,00:00:00.373,,
1952,2025-12-28T20:56:39.962504,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1953,2025-12-28T20:56:39.968292,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.005,,
1954,2025-12-28T20:56:39.976186,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.007,,
1955,2025-12-28T20:56:39.988926,MOBILE,converted output to speech,3,,LED,,,,00:00:00.012,,
1956,2025-12-28T20:56:42.813852,MOBILE,capture,3,,LED,,starting,,00:00:02.824,,
1957,2025-12-28T20:56:42.928698,MOBILE,capture,3,,LED,,finished (20017 bytes),,00:00:00.114,,
1958,2025-12-28T20:56:43.297027,MOBILE,268324,3,,LED,,,,00:00:00.368,,
1959,2025-12-28T20:56:55.607559,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1960,2025-12-28T20:56:55.611277,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.003,,
1961,2025-12-28T20:56:55.616716,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.005,,
1962,2025-12-28T20:56:55.631427,MOBILE,converted output to speech,3,,LED,,,,00:00:00.014,,
1963,2025-12-28T20:59:01.444544,MOBILE,capture,3,,LED,,starting,,00:02:05.813,,
1964,2025-12-28T20:59:04.939126,MOBILE,capture,3,,LED,,finished (23078 bytes),,00:00:03.494,,
1965,2025-12-28T20:59:05.398960,MOBILE,268324,3,,LED,,,,00:00:00.459,,
1966,2025-12-28T20:59:17.629652,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1967,2025-12-28T20:59:17.698110,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.068,,
1968,2025-12-28T20:59:17.704624,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.006,,
1969,2025-12-28T20:59:17.745845,MOBILE,converted output to speech,3,,LED,,,,00:00:00.041,,
1970,2025-12-28T20:59:22.091141,MOBILE,capture,3,,LED,,starting,,00:00:04.345,,
1971,2025-12-28T20:59:22.541431,MOBILE,capture,3,,LED,,finished (22916 bytes),,00:00:00.450,,
1972,2025-12-28T20:59:22.967146,MOBILE,268324,3,,LED,,,,00:00:00.425,,
1973,2025-12-28T20:59:35.240113,MOBILE,vibrateCollisionAlert,3,,LED,,starting,,,,
1974,2025-12-28T20:59:35.246125,MOBILE,vibrateCollisionAlert,3,,LED,,finished,,00:00:00.006,,
1975,2025-12-28T20:59:35.254093,MOBILE,converting output to speech,3,,LED,,"""Cuidado, riesgo de colision!""",,00:00:00.007,,
1976,2025-12-28T20:59:35.265101,MOBILE,converted output to speech,3,,LED,,,,00:00:00.011,,
1977,2025-12-28T21:02:03.738439,MOBILE,capture,3,,LED,,starting,,00:02:28.473,,
